"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57553","CO_39044",0.992,0.008,0,0.004,58200,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57538","CO_39044",0.986,0.014,0,0.007,54005,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57558","CO_39044",0.988,0.012,0,0.006,61148,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57565","CO_39044",0.989,0.01,0,0.005,61988,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57603","CO_39044",0.99,0.008,0.002,0.006,57412,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57602","CO_39044",0.992,0.008,0,0.004,62564,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57619","CO_39044",0.991,0.003,0.006,0.008,62238,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57610","CO_39044",0.993,0.007,0,0.004,45894,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57624","CO_39044",0.991,0.005,0.005,0.007,60108,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57612","CO_39044",0.992,0.008,0,0.004,63266,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57625","CO_39044",0.979,0.015,0.005,0.013,58715,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57599","CO_39044",0.982,0.018,0,0.009,58295,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57615","CO_39044",0.989,0.011,0,0.005,57469,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57836","CO_39044",0.983,0.013,0.004,0.011,62258,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57628","CO_39044",0.987,0.013,0,0.006,58932,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57912","CO_39044",0.983,0.015,0.002,0.009,59128,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57853","CO_39044",0.983,0.015,0.002,0.01,53114,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57630","CO_39044",0.983,0.017,0,0.009,56429,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57631","CO_39044",0.97,0.029,0.001,0.016,54787,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57901","CO_39044",0.974,0.026,0,0.013,53314,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_63488","CO_39044",0.993,0.006,0,0.003,61977,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57915","CO_39044",0.987,0.012,0,0.006,52551,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57916","CO_39044",0.982,0.018,0,0.009,54636,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57917","CO_39044",0.983,0.016,0.001,0.009,51627,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_82916","CO_39044",0.988,0.012,0,0.006,54268,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57608","CO_39044",0.203,0.735,0.061,0.429,63506,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97347","CO_39044",0.992,0.008,0,0.004,61826,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97596","CO_39044",0.99,0.009,0.001,0.005,58111,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97385","CO_39044",0.991,0.009,0,0.005,59719,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97370","CO_39044",0.99,0.01,0,0.005,65116,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97548","CO_39044",0.989,0.006,0.004,0.007,63593,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57609","CO_39044",0.991,0.008,0.001,0.005,56246,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57551","CO_39044",0.993,0.006,0,0.004,59034,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57550","CO_39044",0.989,0.011,0,0.006,58060,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57614","CO_39044",0.987,0.013,0,0.006,59990,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57557","CO_39044",0.991,0.007,0.001,0.005,58290,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_21085","CO_39044",0.993,0.004,0.003,0.005,57196,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57633","CO_39044",0.979,0.019,0.003,0.012,60589,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57620","CO_39044",0.983,0.016,0.001,0.009,59745,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57607","CO_39044",0.989,0.01,0,0.006,64077,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57552","CO_39044",0.992,0.008,0,0.004,63144,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57636","CO_39044",0.988,0.012,0,0.006,58403,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57701","CO_39044",0.991,0.009,0,0.004,54859,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57518","CO_39044",0.984,0.016,0,0.008,57909,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-39044","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57559","CO_39050",0.992,0.008,0,0.004,60576,"2850-57559","Schaaps","mom","Schaaps-98",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57546","CO_39050",0.988,0.012,0,0.006,52452,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57554","CO_39050",0.987,0.013,0,0.007,59064,"2850-57554","Schaaps","dad","Schaaps-24",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57563","CO_39050",0.991,0.009,0,0.005,66622,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57561","CO_39050",0.99,0.01,0,0.005,56291,"2850-57561","Schaaps","mom","Schaaps-74",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57604","CO_39050",0.977,0.018,0.006,0.014,56420,"2850-57604","Schaaps","mom","Schaaps-110",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57562","CO_39050",0.989,0.011,0,0.006,55243,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57611","CO_39050",0.993,0.007,0,0.004,58533,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57613","CO_39050",0.987,0.011,0.002,0.008,61165,"2850-57613","Blue Cloud","mom","BlueCloud-19",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57617","CO_39050",0.993,0.007,0,0.004,64230,"2850-57617","Urban Farm Girlz","mom","UrbanFarm-04",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57606","CO_39050",0.981,0.018,0.001,0.01,52059,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57635","CO_39050",0.985,0.015,0,0.008,54599,"2850-57635","Make Believe","mom","MakeBelieve-17",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57904","CO_39050",0.989,0.01,0.001,0.006,51346,"2850-57904","Schaaps","mom","Schaaps-67",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57854","CO_39050",0.987,0.012,0,0.006,50228,"2850-57854","Cooks","mom","Cooks-18",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57905","CO_39050",0.982,0.017,0,0.009,55535,"2850-57905","Schaaps","mom","Schaaps-24",NA,"","","2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_06912","CO_39050",0.987,0.012,0,0.007,55079,"2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57553","CO_39050",0.992,0.007,0.001,0.004,54542,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57555","CO_39050",0.99,0.009,0.001,0.006,57185,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57505","CO_39050",0.991,0.009,0,0.005,59129,"2850-57505","Cooks","dad","Cooks-23",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57549","CO_39050",0.989,0.011,0,0.006,56625,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57556","CO_39050",0.993,0.007,0,0.003,59673,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57538","CO_39050",0.987,0.013,0,0.006,50587,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57558","CO_39050",0.99,0.01,0,0.005,57468,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57603","CO_39050",0.991,0.008,0.001,0.005,53937,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57565","CO_39050",0.989,0.011,0,0.005,58204,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57599","CO_39050",0.99,0.01,0,0.005,54697,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57610","CO_39050",0.991,0.008,0.001,0.005,43170,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57602","CO_39050",0.988,0.012,0,0.006,58719,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57619","CO_39050",0.991,0.009,0,0.004,58350,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57612","CO_39050",0.988,0.012,0,0.006,59316,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57624","CO_39050",0.99,0.01,0,0.005,56356,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57625","CO_39050",0.988,0.012,0,0.006,55232,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57628","CO_39050",0.99,0.01,0,0.005,55286,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57836","CO_39050",0.992,0.008,0,0.004,58480,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57631","CO_39050",0.989,0.011,0,0.005,51506,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57630","CO_39050",0.985,0.015,0,0.007,52915,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57853","CO_39050",0.988,0.012,0,0.006,49789,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57901","CO_39050",0.976,0.023,0.001,0.012,50058,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57915","CO_39050",0.975,0.022,0.004,0.015,49244,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57912","CO_39050",0.987,0.013,0,0.007,55485,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57916","CO_39050",0.991,0.009,0,0.005,51155,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_63488","CO_39050",0.991,0.008,0,0.004,58145,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57608","CO_39050",0.248,0.657,0.095,0.423,59720,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57917","CO_39050",0.978,0.021,0.001,0.012,48519,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_82916","CO_39050",0.989,0.011,0,0.006,50936,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57615","CO_39050",0.25,0.683,0.067,0.408,53862,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97370","CO_39050",0.992,0.007,0,0.004,61106,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97347","CO_39050",0.991,0.009,0,0.005,57970,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97596","CO_39050",0.989,0.011,0,0.006,54427,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97385","CO_39050",0.988,0.012,0,0.006,55977,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57550","CO_39050",0.988,0.012,0,0.006,54464,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57551","CO_39050",0.992,0.007,0.001,0.004,55457,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57609","CO_39050",0.992,0.008,0,0.004,52749,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57614","CO_39050",0.992,0.008,0.001,0.005,56273,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57633","CO_39050",0.985,0.013,0.002,0.008,56786,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_97548","CO_39050",0.989,0.011,0,0.005,59643,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57620","CO_39050",0.989,0.011,0.001,0.006,56073,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57557","CO_39050",0.99,0.009,0,0.005,54788,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57607","CO_39050",0.987,0.012,0.001,0.007,60126,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_21085","CO_39050",0.99,0.01,0,0.005,53640,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57552","CO_39050",0.993,0.006,0,0.003,59165,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57518","CO_39050",0.991,0.008,0,0.004,54306,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57636","CO_39050",0.989,0.011,0,0.006,54753,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57701","CO_39050",0.994,0.006,0,0.003,51406,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-39050","Urban Farm Girlz","kid","UrbanFarm-02",5,"1","Urban Farm Girlz_5_1"
"CO_57546","CO_39152",0.984,0.005,0.01,0.013,53507,"2850-57546","Schaaps","dad","Schaaps-98",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57554","CO_39152",0.99,0.008,0.002,0.006,60236,"2850-57554","Schaaps","dad","Schaaps-24",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57559","CO_39152",0.985,0.012,0.003,0.009,61793,"2850-57559","Schaaps","mom","Schaaps-98",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57561","CO_39152",0.991,0.009,0,0.005,57497,"2850-57561","Schaaps","mom","Schaaps-74",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57563","CO_39152",0.992,0.008,0,0.004,67908,"2850-57563","Schaaps","dad","Schaaps-74",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57562","CO_39152",0.989,0.011,0,0.006,56378,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57635","CO_39152",0.987,0.011,0.001,0.007,55668,"2850-57635","Make Believe","mom","MakeBelieve-17",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57606","CO_39152",0.989,0.01,0.001,0.006,53017,"2850-57606","Schaaps","dad","Schaaps-71",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57617","CO_39152",0.986,0.013,0,0.007,65405,"2850-57617","Urban Farm Girlz","mom","UrbanFarm-04",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57611","CO_39152",0.987,0.013,0,0.006,59579,"2850-57611","Schaaps","mom","Schaaps-71",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57613","CO_39152",0.984,0.016,0,0.008,62380,"2850-57613","Blue Cloud","mom","BlueCloud-19",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57905","CO_39152",0.991,0.009,0.001,0.005,56682,"2850-57905","Schaaps","mom","Schaaps-24",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57854","CO_39152",0.988,0.012,0,0.006,51150,"2850-57854","Cooks","mom","Cooks-18",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
"CO_57904","CO_39152",0.99,0.01,0,0.005,52485,"2850-57904","Schaaps","mom","Schaaps-67",NA,"","","2811-39152","Schaaps","kid","Schaaps-110",110,"1","Schaaps_110_1"
