"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","dur.fertile","ci.diff","rest.SI.chr","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert"
"2850-57883","2850-57567","2850-57883_2850-57567","2","CHR","99","CHR-99",0,0,6.959151179,0,-58,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57570","2850-57883_2850-57570","1","CHR","99","CHR-99",0,7,4.127994156,7,4,0.270967741935484,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57570","2850-57883_2850-57570","2","CHR","99","CHR-99",0,10,6.577697441,0,-26,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57577","2850-57883_2850-57577","1","CHR","99","CHR-99",0,7,10.85140017,7,4,0.270967741935484,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57577","2850-57883_2850-57577","2","CHR","99","CHR-99",0,10,11.24600998,7,3,0.168458781362007,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57578","2850-57883_2850-57578","1","CHR","99","CHR-99",1,11,0.08,11,0,0.293548387096774,"CHR_99_1",1,"wp",4,4,"yes"
"2850-57883","2850-57578","2850-57883_2850-57578","2","CHR","99","CHR-99",1,10,0.08,10,0,0.193548387096774,"CHR_99_2",1,"wp",2,4,"yes"
"2850-57883","2850-57579","2850-57883_2850-57579","1","CHR","99","CHR-99",0,11,7.747253326,0,12,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57579","2850-57883_2850-57579","2","CHR","99","CHR-99",0,4,9.016913962,0,-38,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57580","2850-57883_2850-57580","1","CHR","99","CHR-99",0,11,13.62674793,5,-5,0.27741935483871,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57580","2850-57883_2850-57580","2","CHR","99","CHR-99",0,0,13.62674793,0,-55,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57581","2850-57883_2850-57581","1","CHR","99","CHR-99",0,11,13.25550717,0,-15,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57581","2850-57883_2850-57581","2","CHR","99","CHR-99",0,10,15.1632651,0,-16,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57582","2850-57883_2850-57582","1","CHR","99","CHR-99",0,11,15.55435752,3,-7,0.283870967741935,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57582","2850-57883_2850-57582","2","CHR","99","CHR-99",0,10,15.10064052,6,-5,0.172043010752688,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57589","2850-57883_2850-57589","1","CHR","99","CHR-99",0,11,8.114828014,2,-9,0.287096774193548,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57589","2850-57883_2850-57589","2","CHR","99","CHR-99",0,10,9.577634021,4,-6,0.17921146953405,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57620","2850-57883_2850-57620","1","CHR","99","CHR-99",0,11,2.738914154,4,-6,0.280645161290323,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57620","2850-57883_2850-57620","2","CHR","99","CHR-99",0,10,2.738914154,3,-7,0.182795698924731,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57647","2850-57883_2850-57647","1","CHR","99","CHR-99",0,11,2.683141701,10,-1,0.261290322580645,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57647","2850-57883_2850-57647","2","CHR","99","CHR-99",0,10,2.683141701,7,3,0.168458781362007,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57653","2850-57883_2850-57653","1","CHR","99","CHR-99",0,11,10.76603077,4,-6,0.280645161290323,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57653","2850-57883_2850-57653","2","CHR","99","CHR-99",0,10,12.97952929,0,-23,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57669","2850-57883_2850-57669","1","CHR","99","CHR-99",0,11,1.525611055,5,-6,0.27741935483871,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57669","2850-57883_2850-57669","2","CHR","99","CHR-99",0,10,3.632665505,9,-2,0.161290322580645,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57671","2850-57883_2850-57671","1","CHR","99","CHR-99",0,11,18.36382867,9,-2,0.264516129032258,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57671","2850-57883_2850-57671","2","CHR","99","CHR-99",0,0,18.36382867,0,-52,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57731","2850-57883_2850-57731","1","CHR","99","CHR-99",0,11,2.895473875,0,-24,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57731","2850-57883_2850-57731","2","CHR","99","CHR-99",0,10,1.012269787,0,16,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57733","2850-57883_2850-57733","2","CHR","99","CHR-99",0,10,11.07522903,0,15,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57733","2850-57883_2850-57733","1","CHR","99","CHR-99",0,0,11.07522903,0,19,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57742","2850-57883_2850-57742","1","CHR","99","CHR-99",0,11,5.621648063,0,-16,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57742","2850-57883_2850-57742","2","CHR","99","CHR-99",0,10,6.945628703,0,-20,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57744","2850-57883_2850-57744","1","CHR","99","CHR-99",0,9,15.82780332,9,2,0.264516129032258,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57744","2850-57883_2850-57744","2","CHR","99","CHR-99",0,10,15.82780332,6,4,0.172043010752688,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57745","2850-57883_2850-57745","1","CHR","99","CHR-99",0,11,10.02551878,0,-11,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57745","2850-57883_2850-57745","2","CHR","99","CHR-99",0,10,9.46622366,0,-26,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57806","2850-57883_2850-57806","1","CHR","99","CHR-99",0,11,4.649295834,0,-19,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57806","2850-57883_2850-57806","2","CHR","99","CHR-99",0,10,6.33536267,0,-17,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57808","2850-57883_2850-57808","1","CHR","99","CHR-99",0,11,2.800078,0,-19,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57808","2850-57883_2850-57808","2","CHR","99","CHR-99",0,10,3.704275342,0,-21,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","2850-57881","2850-57883_2850-57881","1","CHR","99","CHR-99",0,11,5.053284364,0,-14,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","2850-57881","2850-57883_2850-57881","2","CHR","99","CHR-99",0,10,5.443176722,3,-7,0.182795698924731,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","unb-CHR-145","2850-57883_unb-CHR-145","2","CHR","99","CHR-99",0,10,13.3530512,0,-29,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","unb-CHR-145","2850-57883_unb-CHR-145","1","CHR","99","CHR-99",0,0,13.3530512,0,21,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","unb-CHR-76and12","2850-57883_unb-CHR-76and12","1","CHR","99","CHR-99",0,10,11.20785028,10,1,0.261290322580645,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","unb-CHR-76and12","2850-57883_unb-CHR-76and12","2","CHR","99","CHR-99",0,10,13.08369038,0,-23,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","unb-CHR-77","2850-57883_unb-CHR-77","1","CHR","99","CHR-99",0,11,7.509210322,0,-24,0.293548387096774,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","unb-CHR-77","2850-57883_unb-CHR-77","2","CHR","99","CHR-99",0,10,7.509210322,0,-23,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2850-57883","unb-CHR-7and9","2850-57883_unb-CHR-7and9","1","CHR","99","CHR-99",0,11,12.75808501,9,-2,0.264516129032258,"CHR_99_1",1,NA,0,4,"no"
"2850-57883","unb-CHR-7and9","2850-57883_unb-CHR-7and9","2","CHR","99","CHR-99",0,9,11.305618,0,-33,0.193548387096774,"CHR_99_2",1,NA,0,4,"no"
"2870-64908","2640-97588","2870-64908_2640-97588","2","CHR","101","CHR-101",0,3,20.33348743,0,-40,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2640-97589","2870-64908_2640-97589","2","CHR","101","CHR-101",0,6,8.720414678,0,-37,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2811-83208","2870-64908_2811-83208","2","CHR","101","CHR-101",0,10,7.888844382,0,-22,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57567","2870-64908_2850-57567","2","CHR","101","CHR-101",0,0,16.91537459,0,-73,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57570","2870-64908_2850-57570","2","CHR","101","CHR-101",0,1,17.11645183,0,-41,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57577","2870-64908_2850-57577","2","CHR","101","CHR-101",0,10,22.05824628,0,-12,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57578","2870-64908_2850-57578","2","CHR","101","CHR-101",0,10,10.91361437,0,-15,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57579","2870-64908_2850-57579","2","CHR","101","CHR-101",0,0,3.124989672,0,-53,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57580","2870-64908_2850-57580","2","CHR","101","CHR-101",0,0,2.800205834,0,-70,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57581","2870-64908_2850-57581","2","CHR","101","CHR-101",0,10,5.627100609,0,-31,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57582","2870-64908_2850-57582","2","CHR","101","CHR-101",0,10,6.111056292,0,-20,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57589","2870-64908_2850-57589","2","CHR","101","CHR-101",0,10,1.493579003,0,-21,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57620","2870-64908_2850-57620","2","CHR","101","CHR-101",0,10,13.39427517,0,-22,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57647","2870-64908_2850-57647","2","CHR","101","CHR-101",0,10,8.790176277,0,-12,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57653","2870-64908_2850-57653","2","CHR","101","CHR-101",0,5,23.54694022,0,-38,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57669","2870-64908_2850-57669","2","CHR","101","CHR-101",0,10,8.907972863,0,-17,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57671","2870-64908_2850-57671","2","CHR","101","CHR-101",0,0,8.397474954,0,-67,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57731","2870-64908_2850-57731","2","CHR","101","CHR-101",0,10,8.3995873559,9,1,0,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57733","2870-64908_2850-57733","2","CHR","101","CHR-101",1,10,0.08,10,0,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57742","2870-64908_2850-57742","2","CHR","101","CHR-101",0,8,5.420616721,0,-35,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57744","2870-64908_2850-57744","2","CHR","101","CHR-101",0,10,5.025876694,0,-11,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57745","2870-64908_2850-57745","2","CHR","101","CHR-101",0,0,20.37910039,0,-41,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57806","2870-64908_2850-57806","2","CHR","101","CHR-101",0,10,17.24895326,0,-32,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57808","2870-64908_2850-57808","2","CHR","101","CHR-101",0,6,8.273421124,0,-36,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","2850-57881","2870-64908_2850-57881","2","CHR","101","CHR-101",0,10,10.47337724,0,-22,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","unb-CHR-145","2870-64908_unb-CHR-145","2","CHR","101","CHR-101",0,0,23.80237591,0,-44,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","unb-CHR-76and12","2870-64908_unb-CHR-76and12","2","CHR","101","CHR-101",0,4,2.530658038,0,-38,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","unb-CHR-77","2870-64908_unb-CHR-77","2","CHR","101","CHR-101",0,4,17.66180877,0,-38,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64908","unb-CHR-7and9","2870-64908_unb-CHR-7and9","2","CHR","101","CHR-101",0,0,2.086600489,0,-48,0.032258064516129,"CHR_101_2",1,NA,0,4,"no"
"2870-64909","2640-97588","2870-64909_2640-97588","1","CHR","148","CHR-148",0,11,21.76215859,0,-29,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2640-97589","2870-64909_2640-97589","1","CHR","148","CHR-148",0,11,10.26536114,0,-26,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2811-83208","2870-64909_2811-83208","1","CHR","148","CHR-148",0,11,7.9486736,0,-11,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57570","2870-64909_2850-57570","1","CHR","148","CHR-148",0,11,18.44421548,0,-30,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57577","2870-64909_2850-57577","1","CHR","148","CHR-148",0,11,22.23282802,10,-1,0.106451612903226,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57578","2870-64909_2850-57578","1","CHR","148","CHR-148",0,11,11.90113039,6,-4,0.119354838709677,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57581","2870-64909_2850-57581","1","CHR","148","CHR-148",0,11,8.444183217,0,-20,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57582","2870-64909_2850-57582","1","CHR","148","CHR-148",1,11,0.08,2,-9,0.132258064516129,"CHR_148_2",1,"wp",4,4,"yes"
"2870-64909","2850-57589","2870-64909_2850-57589","1","CHR","148","CHR-148",0,11,3.416815522,0,-10,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57620","2870-64909_2850-57620","1","CHR","148","CHR-148",0,11,14.60087856,0,-11,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57647","2870-64909_2850-57647","1","CHR","148","CHR-148",0,11,10.39671176,10,-1,0.106451612903226,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57653","2870-64909_2850-57653","1","CHR","148","CHR-148",0,11,24.87527375,0,-27,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57669","2870-64909_2850-57669","1","CHR","148","CHR-148",0,11,10.89631925,5,-6,0.12258064516129,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57731","2870-64909_2850-57731","1","CHR","148","CHR-148",0,11,12.53760024,0,12,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57733","2870-64909_2850-57733","1","CHR","148","CHR-148",0,11,2.923397422,0,11,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57742","2870-64909_2850-57742","1","CHR","148","CHR-148",0,11,8.152147368,0,-24,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57744","2870-64909_2850-57744","1","CHR","148","CHR-148",0,11,6.510952843,11,0,0.106451612903226,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57745","2870-64909_2850-57745","1","CHR","148","CHR-148",0,11,21.10205484,0,-30,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57806","2870-64909_2850-57806","1","CHR","148","CHR-148",0,11,18.05448395,0,-21,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57808","2870-64909_2850-57808","1","CHR","148","CHR-148",0,11,8.515313388,0,-25,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","2850-57881","2870-64909_2850-57881","1","CHR","148","CHR-148",0,11,9.714686708,0,-11,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","unb-CHR-145","2870-64909_unb-CHR-145","1","CHR","148","CHR-148",0,8,23.75238954,0,-33,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","unb-CHR-76and12","2870-64909_unb-CHR-76and12","1","CHR","148","CHR-148",0,11,5.210545466,0,-27,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","unb-CHR-77","2870-64909_unb-CHR-77","1","CHR","148","CHR-148",0,11,19.22142747,0,-27,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-64909","unb-CHR-7and9","2870-64909_unb-CHR-7and9","1","CHR","148","CHR-148",0,5,1.468122478,0,-37,0.138709677419355,"CHR_148_2",1,NA,0,4,"no"
"2870-65003","2640-97588","2870-65003_2640-97588","1","CHR","128","CHR-128",0,10,6.614013398,0,21,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2640-97588","2870-65003_2640-97588","2","CHR","150","CHR-150",0,11,7.907090795,0,-28,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2640-97589","2870-65003_2640-97589","1","CHR","128","CHR-128",0,10,13.36803151,0,24,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2640-97589","2870-65003_2640-97589","2","CHR","150","CHR-150",0,11,13.98501706,0,-25,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2811-83208","2870-65003_2811-83208","1","CHR","128","CHR-128",0,10,29.43897383,0,-10,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2811-83208","2870-65003_2811-83208","2","CHR","150","CHR-150",0,11,29.77877437,0,-10,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57567","2870-65003_2850-57567","1","CHR","128","CHR-128",0,10,8.376653586,0,-12,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57567","2870-65003_2850-57567","2","CHR","150","CHR-150",0,0,9.545469371,0,-61,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57570","2870-65003_2850-57570","1","CHR","128","CHR-128",0,10,8.987406143,10,0,0.157706093189964,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57570","2870-65003_2850-57570","2","CHR","150","CHR-150",0,11,7.917279286,0,-29,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57577","2870-65003_2850-57577","1","CHR","128","CHR-128",1,10,0.08,10,0,0.189964157706093,"CHR_128_1",1,"wp",4,4,"yes"
"2870-65003","2850-57577","2870-65003_2850-57577","2","CHR","150","CHR-150",1,11,0.08,11,0,0.154838709677419,"CHR_150_2",1,"wp",1,1,"yes"
"2870-65003","2850-57578","2870-65003_2850-57578","1","CHR","128","CHR-128",0,10,10.85140017,7,-4,0.164874551971326,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57578","2870-65003_2850-57578","2","CHR","150","CHR-150",0,11,11.41512847,7,-3,0.132258064516129,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57579","2870-65003_2850-57579","1","CHR","128","CHR-128",0,10,18.57789804,2,8,0.182795698924731,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57579","2870-65003_2850-57579","2","CHR","150","CHR-150",0,1,19.6399152,0,-41,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57580","2870-65003_2850-57580","1","CHR","128","CHR-128",0,10,24.26838259,1,-9,0.186379928315412,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57580","2870-65003_2850-57580","2","CHR","150","CHR-150",0,0,24.62128642,0,-58,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57581","2870-65003_2850-57581","1","CHR","128","CHR-128",0,10,24.06060461,0,-19,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57581","2870-65003_2850-57581","2","CHR","150","CHR-150",0,11,26.57651967,0,-19,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57582","2870-65003_2850-57582","1","CHR","128","CHR-128",0,10,25.50292221,0,-11,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57582","2870-65003_2850-57582","2","CHR","150","CHR-150",0,11,25.11259272,3,-8,0.145161290322581,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57589","2870-65003_2850-57589","1","CHR","128","CHR-128",0,10,18.96419155,0,-13,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57589","2870-65003_2850-57589","2","CHR","150","CHR-150",0,11,20.62371574,1,-9,0.151612903225806,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57620","2870-65003_2850-57620","1","CHR","128","CHR-128",0,10,8.922176166,0,-10,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57620","2870-65003_2850-57620","2","CHR","150","CHR-150",0,11,9.707677172,0,-10,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57647","2870-65003_2850-57647","1","CHR","128","CHR-128",0,10,13.3869908,6,-5,0.168458781362007,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57647","2870-65003_2850-57647","2","CHR","150","CHR-150",0,11,14.0212532,11,0,0.119354838709677,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57653","2870-65003_2850-57653","1","CHR","128","CHR-128",0,10,5.150742905,0,-10,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57653","2870-65003_2850-57653","2","CHR","150","CHR-150",0,11,7.973090562,0,-26,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57669","2870-65003_2850-57669","1","CHR","128","CHR-128",0,10,11.6279427,1,-10,0.186379928315412,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57669","2870-65003_2850-57669","2","CHR","150","CHR-150",0,11,14.66795339,6,-5,0.135483870967742,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57671","2870-65003_2850-57671","1","CHR","128","CHR-128",0,10,28.42927924,5,-6,0.172043010752688,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57671","2870-65003_2850-57671","2","CHR","150","CHR-150",0,0,28.57936034,0,-55,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57731","2870-65003_2850-57731","1","CHR","128","CHR-128",0,10,13.66075475,0,21,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57731","2870-65003_2850-57731","2","CHR","150","CHR-150",0,11,10.45609907,0,13,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57733","2870-65003_2850-57733","2","CHR","150","CHR-150",0,11,22.11213637,0,12,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57733","2870-65003_2850-57733","1","CHR","128","CHR-128",0,0,21.73798496,0,15,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57742","2870-65003_2850-57742","1","CHR","128","CHR-128",0,10,15.75477188,0,-20,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57742","2870-65003_2850-57742","2","CHR","150","CHR-150",0,11,18.33185936,0,-23,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57744","2870-65003_2850-57744","1","CHR","128","CHR-128",0,10,26.62753665,9,-2,0.157706093189964,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57744","2870-65003_2850-57744","2","CHR","150","CHR-150",0,11,27.06540954,10,1,0.12258064516129,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57745","2870-65003_2850-57745","1","CHR","128","CHR-128",0,10,1.750754902,0,-15,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57745","2870-65003_2850-57745","2","CHR","150","CHR-150",0,11,3.621011196,0,-29,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57806","2870-65003_2850-57806","1","CHR","128","CHR-128",0,10,6.207264631,0,-23,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57806","2870-65003_2850-57806","2","CHR","150","CHR-150",0,11,5.738242995,0,-20,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57808","2870-65003_2850-57808","1","CHR","128","CHR-128",0,10,12.51519135,0,-23,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
"2870-65003","2850-57808","2870-65003_2850-57808","2","CHR","150","CHR-150",0,11,13.87186793,0,-24,0.154838709677419,"CHR_150_2",1,NA,0,1,"no"
"2870-65003","2850-57881","2870-65003_2850-57881","1","CHR","128","CHR-128",0,10,11.9443778,0,-18,0.189964157706093,"CHR_128_1",1,NA,0,4,"no"
